Date,AAPL,MSFT,NVDA,JPM,XOM,KO,JNJ,WMT,DIS,SPY
2025-06-13,195.6737,471.1963,141.7812,258.73,108.6564,69.064,153.2704,93.657,115.7629,588.7172
2025-06-16,197.6359,475.3432,144.4975,264.013,109.0053,68.5778,151.4362,93.5082,117.2745,594.3184
2025-06-17,194.8669,474.2519,143.9283,263.1927,110.4784,67.7026,148.6654,93.4685,115.9494,589.2398
2025-06-18,195.8032,476.4344,145.2865,267.5285,109.6934,67.3039,147.0556,94.3016,115.6844,589.1511
2025-06-20,200.2057,473.6169,143.6587,268.5441,111.1567,66.9441,146.1386,95.323,115.4586,587.7674
2025-06-23,200.7038,482.1488,143.9782,271.7372,108.2882,67.8193,147.6313,97.0585,115.5764,593.5731
2025-06-24,199.5085,486.2262,147.7032,274.6571,104.9932,68.2764,148.4801,97.1874,116.9565,600.1304
2025-06-25,200.7635,488.3691,154.1048,277.3914,105.0223,67.7123,148.5679,96.4536,117.7155,600.4667
2025-06-26,200.2057,493.5081,154.8138,281.9713,106.5922,67.5567,148.3044,95.2238,119.7263,605.1646
2025-06-27,200.2854,492.01,157.5402,280.3697,106.0011,68.3931,148.6947,96.4635,120.5938,608.1713
2025-06-30,204.3593,493.4684,157.7799,283.104,104.4699,68.8015,149.0264,96.9693,122.2399,611.0791
2025-07-01,206.9988,488.1508,153.0961,283.5923,105.8654,69.6962,152.1191,97.4254,121.7274,610.8813
2025-07-02,211.6005,487.1985,157.0408,285.1449,107.6195,68.9571,151.7679,96.8007,121.2246,613.6506
2025-07-03,212.7061,494.8871,159.1281,290.4436,108.734,69.385,152.2069,97.5444,122.2301,618.487
2025-07-07,209.1204,493.7759,158.0295,286.4892,107.6776,69.0543,151.485,98.5262,121.4021,613.8781
2025-07-08,209.1801,492.6847,159.7872,277.4718,110.6625,68.3055,151.9923,96.285,120.0812,613.5418
2025-07-09,210.3057,499.5201,162.6633,277.8446,110.2846,67.5665,152.4704,96.0073,118.8885,617.221
2025-07-10,211.5707,497.5061,163.8817,282.7802,111.3796,67.8485,153.846,94.0735,119.8249,618.9617
2025-07-11,210.3256,499.3316,164.7006,281.4752,111.8642,67.9457,153.0752,93.6173,118.159,616.7858
2025-07-14,207.7956,499.0339,163.8518,283.2806,110.4008,67.5567,152.9972,94.9858,118.2576,617.9628
2025-07-15,208.2837,501.8118,170.4729,281.171,109.4221,67.4498,151.3874,94.5991,117.2817,615.3221
2025-07-16,209.3295,501.6133,171.1421,280.4547,108.763,67.3622,160.7632,94.3611,118.1097,617.3793
2025-07-17,209.1901,507.6451,172.7699,284.4581,108.2107,68.6459,159.007,94.3016,120.4656,621.1573
2025-07-18,210.3455,506.0082,172.1807,285.8024,104.4408,67.9263,159.7095,94.2619,119.6869,620.7025
2025-07-21,211.6404,506.0182,171.1521,285.508,104.7122,68.1402,160.3534,94.8768,119.1152,621.8794
2025-07-22,213.5528,501.2661,166.8078,285.9594,105.187,67.7415,163.8364,95.0553,119.332,621.9684
2025-07-23,213.3038,501.8613,170.5528,291.1893,106.5341,67.2553,164.9778,94.8867,121.1852,627.2598
2025-07-24,212.9153,506.8317,173.5089,290.9832,107.3675,67.1969,165.4266,95.799,120.2093,627.4674
2025-07-25,213.0349,509.6393,173.2692,293.0144,106.9896,67.265,164.1974,96.6618,119.7362,630.1181
2025-07-28,213.2042,508.4388,176.5149,292.6808,107.9974,66.2147,162.1681,96.8007,118.6519,629.9598
2025-07-29,210.4352,508.5083,175.2766,291.4641,109.393,67.4692,164.012,97.5147,118.1985,628.2983
2025-07-30,208.2239,509.173,179.0316,294.0055,108.4433,66.8566,163.1827,96.7808,117.8337,627.507
2025-07-31,206.7498,529.2724,177.6334,290.6791,108.1913,66.0203,160.7241,97.1676,117.4099,625.1531
2025-08-01,201.5803,519.9568,173.4889,283.938,106.2531,66.9635,163.251,97.6734,114.9258,614.9066
2025-08-04,202.5465,531.3954,179.7606,288.7363,104.0532,67.0608,166.8705,98.7643,117.6465,624.2531
2025-08-05,202.1182,523.5679,178.0229,285.9005,103.9272,67.1483,166.5779,98.4866,116.6312,621.0881
2025-08-06,212.4073,520.7802,179.1814,285.8809,103.2197,67.5956,166.4315,102.503,113.5261,625.8455
2025-08-07,219.1605,516.7128,180.5296,281.5536,102.677,68.4903,167.3486,102.265,111.2688,625.3212
2025-08-08,228.4437,517.9032,182.457,283.3395,103.5008,68.4028,169.1047,102.8699,110.8252,630.1972
2025-08-11,226.5391,517.6353,181.8178,284.1245,102.5608,68.8015,169.5828,103.0683,110.9435,628.951
2025-08-12,229.0021,525.0461,182.9164,287.3528,102.8515,68.7626,168.5681,102.7608,112.0968,635.6469
2025-08-13,232.6718,516.4548,181.3484,285.0763,104.2761,68.5195,170.1682,100.1526,114.9751,637.8228
2025-08-14,232.1233,518.3397,181.7779,288.6382,104.0629,67.6345,170.4608,100.0138,114.6498,637.8821
2025-08-15,230.9366,516.048,180.21,285.037,104.1607,67.9943,172.334,99.4025,113.743,636.3887
2025-08-18,230.2386,513.0024,181.7679,286.0575,104.3857,67.2261,171.9536,100.0983,114.8864,636.2501
2025-08-19,229.9096,505.7304,175.4064,285.2039,105.0703,68.1986,173.4658,100.6848,114.6104,632.7984
2025-08-20,225.3724,501.7126,175.1667,286.7542,106.1561,68.7529,174.4804,101.9571,115.3694,631.1169
2025-08-21,224.2655,501.0666,174.7472,285.9987,106.8408,68.714,174.5682,97.3747,114.5513,628.5851
2025-08-22,227.1174,504.0378,177.7533,290.6791,108.8459,68.1986,174.9194,96.2514,117.1635,638.2382
2025-08-25,226.5191,501.0865,179.5708,289.3642,109.2958,67.0316,174.0609,95.496,116.0299,635.4293
2025-08-26,228.6631,498.8805,181.5282,292.9654,109.0513,66.8371,173.4516,95.4761,115.9707,638.0898
2025-08-27,229.8398,503.5509,181.3584,293.662,110.2838,66.9344,173.7464,95.5059,116.4044,639.5437
2025-08-28,231.9039,506.4327,179.9304,295.4184,110.8706,66.4773,172.4295,95.5357,115.9609,641.8086
2025-08-29,231.4851,503.5012,173.9483,295.7619,111.7901,67.09,174.1199,96.4005,116.6903,637.981
2025-09-02,229.0719,501.9411,170.5528,294.0741,112.1813,67.158,174.9945,97.2653,116.5819,633.2534
2025-09-03,237.7973,502.1696,170.3931,293.8877,109.4621,67.09,174.9356,98.8458,115.7046,636.6854
2025-09-04,239.1035,504.7732,171.4317,298.1169,109.9414,66.3703,175.6825,100.3269,117.1142,642.0064
2025-09-05,239.0138,491.8848,166.7979,288.854,106.8408,66.0883,175.3582,99.9094,116.227,640.1469
2025-09-08,237.2089,495.0646,168.0861,287.4116,107.4472,65.5729,175.0633,101.6688,117.1437,641.7196
2025-09-09,233.6889,495.2733,170.5329,292.2589,108.2297,65.9911,173.9135,101.6788,115.6947,643.2031
2025-09-10,226.1502,497.221,177.0941,294.8984,110.0392,65.9522,172.7636,99.81,114.1373,645.0625
2025-09-11,229.3811,497.857,176.9443,299.8241,109.6871,65.7577,175.427,102.0366,115.4089,650.4232
2025-09-12,233.4097,506.691,177.5935,301.1488,109.7067,65.1645,174.9945,102.8716,114.3048,650.2054
2025-09-15,236.0322,512.1166,177.5236,303.1014,109.8925,64.8803,174.3459,103.0704,113.9697,653.6672
2025-09-16,237.4781,505.8364,174.6572,303.386,112.1715,64.9097,173.4221,102.802,113.5853,652.7671
2025-09-17,238.3158,506.8102,170.0731,305.8979,112.7682,65.6936,174.1494,103.647,114.4428,651.9561
2025-09-18,237.2089,505.2502,176.0155,307.3502,111.4379,65.1253,171.1617,102.981,113.2205,655.0024
2025-09-19,244.8074,514.6705,176.4449,308.8711,110.3522,65.0959,173.1567,101.7186,112.1362,658.2465
2025-09-22,255.3576,511.2124,183.3761,306.575,109.5697,64.8803,171.2108,102.2056,110.9534,661.3607
2025-09-23,253.7122,506.0253,178.2027,306.8694,111.4575,65.3703,173.54,101.9074,110.6478,657.7606
2025-09-24,251.5982,506.9394,176.7446,307.5366,112.0542,65.1155,173.6481,102.1162,111.811,655.6678
2025-09-25,256.1453,503.8391,177.4637,307.5661,113.0616,64.6549,174.6702,102.4343,111.3772,652.6429
2025-09-26,254.7393,508.2411,177.963,310.127,114.656,64.3512,176.6161,102.5436,111.8504,656.382
2025-09-29,253.7122,511.3614,181.6184,309.764,111.7216,64.7137,178.4933,102.4641,113.1417,658.2267
2025-09-30,253.9117,514.6904,186.3423,309.5089,110.2838,64.9881,182.2278,102.4442,112.8657,660.7061
2025-10-01,254.7293,516.4393,187.0015,304.8775,109.5404,65.4389,182.847,101.3508,111.3378,662.9575
2025-10-02,256.4046,512.4942,188.6494,301.7768,108.8557,64.7725,182.7782,101.0923,110.5394,663.7211
2025-10-03,257.2921,514.0941,187.381,304.2103,110.7826,65.3115,185.3924,101.4601,110.8647,663.7112
2025-10-06,255.9658,525.2435,185.3036,304.8511,111.702,64.7725,184.9207,102.0863,111.1407,666.0915
2025-10-07,255.7565,520.6824,184.8043,303.382,111.7607,65.4487,185.6381,102.6231,110.9238,663.6219
2025-10-08,257.332,521.5469,188.8691,299.7733,111.526,64.7921,186.4243,102.2852,110.2929,667.5792
2025-10-09,253.3233,519.1124,192.3247,301.2522,110.4403,65.0371,187.7904,101.1619,109.4058,665.6452
2025-10-10,244.5781,507.7443,182.9267,296.6772,108.3079,65.6936,187.4366,101.2315,107.6315,647.6542
2025-10-13,246.9613,510.8149,188.0801,303.6581,109.7849,65.4585,187.6135,101.5098,108.6961,657.5919
2025-10-14,247.071,510.3379,179.8007,297.8505,109.8338,66.1542,187.5644,106.5694,109.5832,656.7886
2025-10-15,248.6366,510.1988,179.6009,301.41,109.1687,65.7328,187.8789,108.3785,110.1155,659.7044
2025-10-16,246.7519,508.3902,181.5784,294.3601,108.2199,66.2326,188.8125,105.8338,108.3116,655.2117
2025-10-17,251.5782,510.3479,182.9866,293.3938,109.7849,67.0655,189.8936,107.0863,109.0903,658.9308
2025-10-20,261.5002,513.5376,182.4073,298.1266,110.2348,67.0655,190.3849,106.4103,110.3619,665.7841
2025-10-21,262.0287,514.4022,180.9292,292.9304,110.2446,69.7897,188.5766,105.5853,112.6685,665.7741
2025-10-22,257.7209,517.264,180.0504,289.9921,112.2009,69.3879,189.6184,106.4998,111.466,662.3128
2025-10-23,258.8477,517.2839,181.928,290.4161,113.4431,68.5354,189.1565,106.2215,111.4167,666.2403
2025-10-24,262.0786,520.3147,186.0227,296.2335,112.866,68.31,187.1221,105.5356,110.0859,671.6852
2025-10-27,268.0516,528.175,191.2461,299.8915,113.404,68.653,187.0238,103.8458,110.7365,679.6095
2025-10-28,268.2411,538.6585,200.7739,301.0846,112.5139,68.751,183.7118,102.5535,110.0564,681.4146
2025-10-29,268.9391,538.1418,206.7763,301.2325,113.9028,66.9773,183.3875,101.8478,108.6665,681.7419
2025-10-30,270.6343,522.4512,202.6316,305.1075,112.1813,67.5947,185.7953,101.6192,110.2437,674.244
2025-10-31,269.6072,514.5512,202.2321,306.7639,111.8585,67.5163,185.6184,100.5754,111.0125,676.4556
2025-11-03,268.291,513.7761,206.6165,305.0188,111.2717,66.605,183.0534,100.983,110.5197,677.7252
2025-11-04,269.2782,511.0932,198.4369,304.9202,111.6433,67.2811,183.6431,101.6589,109.8789,669.6917
2025-11-05,269.3779,503.9682,194.9613,307.3161,111.1934,67.1341,182.7979,100.8637,109.7705,672.0125
2025-11-06,269.0089,493.9716,187.8404,309.0318,111.9955,67.6731,183.7512,101.0724,108.9129,664.8022
2025-11-07,267.7126,493.6933,187.9103,309.8107,114.656,69.1332,183.3581,101.977,109.1594,665.4567
2025-11-10,268.9303,502.8156,198.7965,312.4532,115.6341,69.1038,185.1664,101.808,110.6379,675.8408
2025-11-11,274.7396,505.4787,192.914,311.2009,117.16,70.1719,190.4931,102.8219,113.2107,677.3879
2025-11-12,272.9629,507.9232,193.5531,315.9239,115.5363,70.0739,191.0434,102.8219,114.985,677.7648
2025-11-13,272.4438,500.1226,186.622,305.147,116.1916,69.6427,191.8886,101.9273,106.074,666.5179
2025-11-14,271.9048,506.9693,189.9278,299.3591,117.7013,69.7309,192.5569,101.8677,104.2899,666.4089
2025-11-17,266.964,504.2962,186.3623,296.1645,116.1127,69.2605,196.1441,102.3348,104.1814,660.2003
2025-11-18,266.944,490.6824,181.129,295.2179,117.4447,69.7897,196.5568,100.7842,104.763,654.6562
2025-11-19,268.062,484.0544,186.2824,299.0238,115.7871,69.6819,199.0236,100.0088,103.176,657.1853
2025-11-20,265.7563,476.3089,180.4099,294.2023,115.4615,69.7799,199.574,106.47,101.2341,647.1683
2025-11-21,270.9865,470.0268,178.6521,293.8474,115.5207,71.485,200.3897,104.6907,102.7916,653.6149
2025-11-24,275.4084,471.8985,182.3175,293.8277,114.4255,71.1322,202.5027,103.4382,100.485,663.2352
2025-11-25,276.4564,474.8752,177.5935,298.7577,112.9849,71.1518,204.4016,106.3606,101.8354,669.4734
2025-11-26,277.0353,483.3475,180.0304,303.3327,113.2415,71.4164,205.2818,108.4481,101.9537,674.0952
2025-11-28,278.3329,489.8287,176.7745,308.6965,114.3761,71.6516,204.6489,109.8497,102.9789,677.7747
2025-12-01,282.575,484.582,179.6908,304.5948,115.0767,71.0003,203.0862,110.8636,105.246,674.6804
2025-12-02,285.6593,487.8276,181.2289,303.5693,113.8433,69.7372,203.1653,111.7383,103.3337,675.9301
2025-12-03,283.623,475.612,179.3612,307.7598,116.2311,69.8753,203.0763,113.7264,104.2307,678.2706
2025-12-04,280.1794,478.7082,183.1566,311.6743,115.5799,69.5201,200.2576,114.1538,103.9646,678.7665
2025-12-05,278.263,481.0179,182.1878,310.6291,114.9879,69.076,199.7136,114.4222,103.797,680.0558
2025-12-08,277.3747,488.843,185.324,310.7967,114.4353,69.3227,199.407,112.8814,106.0937,678.0128
2025-12-09,276.666,489.8386,184.7447,296.3026,116.6751,69.1648,197.7653,114.3725,105.4924,677.4276
2025-12-10,278.263,476.4383,183.5561,305.7681,117.9479,69.2832,204.273,112.5037,107.2766,681.9204
2025-12-11,277.5144,481.3265,180.7096,312.9363,117.9479,68.1977,207.7049,114.8297,109.8691,683.5072
2025-12-12,277.7639,476.4084,174.8068,314.0604,117.2375,69.5891,209.2577,116.2392,110.0071,676.1581
2025-12-15,273.6017,472.7149,176.0752,315.5394,116.1916,70.0332,211.8193,116.3288,109.6498,675.1365
2025-12-16,274.1007,474.2779,177.5035,311.132,113.1527,69.4411,207.0027,114.9642,110.7712,673.2919
2025-12-17,271.3359,474.0091,170.7318,310.5699,115.8463,69.7372,208.0214,115.2033,109.7887,665.8832
2025-12-18,271.6852,481.8343,173.9279,308.6177,114.9879,69.4312,206.0236,114.3765,111.0193,670.9115
2025-12-19,273.1625,483.7657,180.7695,312.7687,115.1359,69.1352,204.1049,113.9084,110.3941,676.9923
2025-12-22,270.4675,482.7701,183.4662,318.5663,116.5764,69.2832,205.0445,112.1553,111.5254,681.2098
2025-12-23,271.8549,484.6916,188.9795,321.3666,117.8295,68.9477,203.5214,110.4621,112.3591,684.3233
2025-12-24,273.3022,485.8563,188.3802,324.5612,117.6322,69.1845,205.4994,111.1693,113.6095,686.7305
2025-12-26,272.893,485.5477,190.2979,323.3189,117.5237,68.9477,205.3511,111.2987,112.6965,686.6609
2025-12-29,273.2523,484.9404,187.9907,319.2171,118.9247,69.2339,205.2818,112.0856,113.3217,684.2139
2025-12-30,272.5735,485.3188,187.3115,318.8918,119.3786,69.1451,204.639,111.478,113.9171,683.3783
2025-12-31,271.3558,481.4759,186.2728,317.7086,118.7373,68.9872,204.6785,110.97,112.9049,678.3152
2026-01-02,270.5074,470.8432,188.6199,320.9229,121.0165,68.2076,205.0741,112.3147,110.9995,679.5586
2026-01-05,266.7644,470.7536,187.8908,329.3631,123.6904,67.0432,202.0675,112.2649,113.2026,684.0846
2026-01-06,261.8735,476.3885,187.0119,331.4133,119.4378,66.9445,202.5422,113.8885,113.6988,688.153
2026-01-07,259.8472,481.3265,188.8796,323.8661,116.9119,66.6485,205.2126,112.2749,112.0514,685.9348
2026-01-08,258.5596,475.9903,184.8146,326.6393,121.273,68.4543,203.4917,112.6235,113.3018,685.8651
2026-01-09,258.889,477.1551,184.6348,326.0451,122.9504,69.5793,202.1466,114.0777,114.9988,690.401
2026-01-12,259.7674,475.0644,184.7147,321.39,122.3781,69.5694,207.4181,117.5041,111.9621,691.4852
2026-01-13,260.5659,468.5833,185.5836,307.9298,124.8547,70.2996,211.305,119.8847,112.1209,690.1026
2026-01-14,259.4779,457.3434,182.9169,304.9287,128.4659,70.497,216.1512,119.566,112.6667,686.7106
2026-01-15,257.7312,454.6354,186.8221,306.3055,127.4102,69.5497,217.16,118.7293,112.5476,688.5807
2026-01-16,255.0561,457.8212,186.0031,309.4848,128.1601,69.5102,216.26,119.2273,110.3544,688.0037
2026-01-20,246.2425,452.5049,177.8531,299.8477,128.7225,70.8029,215.815,118.2412,109.501,673.9982
2026-01-21,247.1908,442.141,183.0967,299.1545,131.8306,71.0595,215.6171,118.8886,112.3293,681.7769
2026-01-22,247.8895,449.1399,184.6148,300.7292,131.8602,70.9213,216.0919,117.3647,112.3491,685.338
2026-01-23,247.58,463.8842,187.4414,294.8757,133.1724,71.918,217.7238,117.2651,110.1361,685.5865
2026-01-26,254.9364,468.195,186.2428,298.164,133.0442,71.6022,219.0589,117.1754,110.4636,689.0681
2026-01-27,257.791,478.4493,188.2903,297.441,135.0076,72.5791,221.9766,116.4782,109.7689,691.8135
2026-01-28,255.9644,479.4947,191.2867,297.8965,135.7477,72.0956,225.2206,116.1097,108.7269,691.7438
2026-01-29,257.801,431.5781,192.2755,303.4926,138.6386,72.4607,224.7953,116.9464,110.7315,690.3712
2026-01-30,258.9988,428.3823,190.8972,302.9677,139.5168,73.8225,224.7557,118.6695,111.9423,688.3121
2026-02-02,269.5093,421.493,185.3839,305.1962,136.5567,74.3356,228.2173,123.5701,103.6557,691.7339
2026-02-03,268.9803,409.3869,180.1203,311.8421,141.8158,75.875,230.5415,127.2057,103.4275,685.885
2026-02-04,275.9772,412.3537,173.9778,314.239,145.6243,76.329,231.8965,127.4945,106.236,682.5627
2026-02-05,275.3983,391.9247,171.6706,307.1969,144.1345,77.4737,235.18,126.4387,104.1718,674.038
2026-02-06,277.6042,399.3615,185.1841,319.3199,147.0649,77.9868,237.3559,130.662,107.8734,686.9692
2026-02-09,274.3672,411.7663,189.8085,319.0228,149.1961,76.9408,236.0207,128.5105,106.3154,690.2816
2026-02-10,273.4281,411.4377,188.3103,315.2393,149.5711,75.7961,235.7339,126.1997,109.1238,688.4613
2026-02-11,275.2464,402.5772,189.8185,307.8506,153.4882,77.5625,238.2163,128.2615,107.2978,688.3022
2026-02-12,261.4891,400.0584,186.7123,299.7487,148.9192,77.9572,241.8658,133.1123,101.6015,677.6687
2026-02-13,255.5446,399.5407,182.5873,299.6596,147.4492,77.6414,240.7779,133.3613,104.6481,678.1461
2026-02-17,263.6371,395.1005,184.7447,304.1958,145.2044,78.5098,240.6592,128.3412,104.6382,679.2403
2026-02-18,264.1067,397.8283,187.751,305.83,149.6642,78.4407,242.301,126.12,106.2856,682.6621
2026-02-19,260.3401,397.5988,187.6711,305.107,149.9522,77.8684,244.1999,124.3769,105.194,680.8617
2026-02-20,264.3365,396.3715,189.5888,307.8209,146.2871,78.7861,239.8284,122.5043,104.7772,685.7856
2026-02-23,265.935,383.6391,191.3167,294.8262,149.7436,79.4966,243.1417,125.3132,103.6161,678.7828
2026-02-24,271.8895,388.1593,192.6151,294.4597,148.2537,79.6545,244.8717,126.2495,105.2436,683.7165
2026-02-25,273.9776,399.7342,195.3218,300.4024,148.0551,79.4078,243.7681,125.2534,104.2512,689.4859
2026-02-26,272.6988,400.8518,184.6648,303.2054,147.5386,79.4374,242.0778,123.9287,104.7474,685.6562
2026-02-27,263.9368,391.8912,176.9742,297.4311,151.4719,80.4834,247.0094,127.4447,105.2337,682.3637
2026-03-02,264.4763,397.6886,182.2577,294.7173,153.1803,79.1611,247.1387,126.5981,103.5367,682.7516
2026-03-03,263.5072,403.057,179.8307,297.3914,150.8064,78.2927,245.339,127.4049,102.5145,676.7337
2026-03-04,262.2784,404.3243,182.817,296.5298,148.81,77.0691,243.8973,127.3053,102.2565,681.5083
2026-03-05,260.0504,409.7924,183.1167,290.7455,149.7436,76.0132,238.2598,122.8231,101.6313,677.7084
2026-03-06,257.223,408.0761,177.6034,286.7144,150.1906,76.0231,239.0253,123.3111,100.7679,668.8256
2026-03-09,259.6408,408.5252,182.4275,287.1503,149.4258,76.773,241.2028,123.849,100.887,674.6845
2026-03-10,260.5899,404.8831,184.5449,285.9716,147.1314,76.852,242.3164,124.6259,100.5495,673.6003
2026-03-11,260.5699,404.005,185.8134,284.7731,150.5581,76.6053,241.6005,123.0023,100.1228,672.7548
2026-03-12,255.5246,400.9915,182.9268,280.1874,152.4949,76.5855,240.656,124.8351,98.6739,662.5391
2026-03-13,249.8898,394.6951,180.0402,280.7321,155.0675,76.8439,240.1389,126.0204,98.535,658.789
2026-03-16,252.5873,399.0856,183.0067,283.4261,156.17,77.3208,241.7994,125.4925,97.9098,665.4934
2026-03-17,253.996,398.5468,181.7182,284.1492,157.7393,77.0823,236.7484,124.5861,99.5373,667.244
2026-03-18,249.7099,390.9433,180.19,284.9911,156.5276,75.4827,235.9232,121.4983,98.664,657.9335
2026-03-19,248.7309,388.1792,178.3521,285.2188,157.0937,75.0654,236.2414,120.6118,98.4457,656.3121
2026-03-20,247.7617,381.0447,172.4989,283.8224,158.5936,74.2705,234.0241,118.7933,98.7533,646.9034
2026-03-23,251.2585,382.1723,175.4355,287.1403,160.0437,74.6282,234.0738,120.4901,97.2052,653.6959
2026-03-24,251.4084,371.9344,174.996,289.6065,164.2651,74.191,233.9247,121.8175,95.657,651.5016
2026-03-25,252.3875,370.2381,178.472,292.5977,162.1593,74.7673,238.558,122.8256,95.2204,655.1322
2026-03-26,252.6572,365.1791,171.0407,288.8736,164.3147,74.2109,237.872,121.9473,94.0295,643.4324
2026-03-27,248.571,355.9989,167.325,280.1379,169.8372,75.2243,239.0751,122.6559,91.7172,632.4606
2026-03-30,246.403,358.1842,164.9777,281.059,170.314,75.7807,241.1034,123.2648,93.6028,630.3461
2026-03-31,253.5564,369.37,174.197,291.3497,168.5162,75.5621,243.0423,124.0433,95.6471,648.6689
2026-04-01,255.3947,368.5717,175.5454,292.5581,159.6961,75.592,242.7241,124.5024,95.8257,653.5563
2026-04-02,255.6844,372.6529,177.1835,291.7855,159.6067,76.2279,241.6503,125.5504,95.8754,654.1448
2026-04-06,258.6217,372.0741,177.4332,294.125,162.2686,76.7246,239.5921,126.5485,95.5479,657.2368
2026-04-07,253.2667,371.4854,177.8927,296.0663,162.805,75.423,237.0467,122.2567,95.0517,657.526
2026-04-08,258.6617,373.521,181.868,306.5888,155.1668,76.7942,239.9202,127.0176,98.4258,674.2729
2026-04-09,260.2502,372.2637,183.6959,308.9382,153.9948,77.6785,239.9301,128.884,99.0312,678.1628
2026-04-10,260.2402,370.0685,188.4104,308.4803,151.4818,76.973,237.0965,126.5285,98.4159,677.7141
2026-04-13,258.9614,383.5393,189.0896,312.2732,151.6109,75.9198,236.5993,124.3327,100.4106,684.337
2026-04-14,258.5917,392.2604,196.2812,309.7247,148.2339,75.4131,238.7271,124.8118,101.8099,692.6755
2026-04-15,266.1848,410.3313,198.6385,304.558,148.0054,74.8269,237.3052,124.5224,102.2565,698.1414
2026-04-16,263.1575,419.3517,198.1191,308.56,150.9554,74.6977,233.1989,124.5822,103.1099,699.857
2026-04-17,269.9813,421.8763,201.4452,308.8984,145.4527,75.2541,232.8409,127.2571,105.4818,708.3152
2026-04-20,272.7986,417.1665,201.8248,315.5684,146.6844,74.9958,229.3709,127.6763,105.4917,706.8988
2026-04-21,265.925,423.2433,199.6473,311.5963,147.3598,74.2208,224.8668,129.3531,103.497,702.2708
2026-04-22,272.9186,431.9844,202.2643,311.6162,148.4921,74.1513,224.8071,129.7324,104.0229,709.3825
2026-04-23,273.1783,414.8515,199.4076,310.2922,149.5152,75.7907,229.3311,131.7785,102.8618,706.6296
2026-04-24,270.8105,423.7023,208.0275,306.8975,147.9061,76.1384,226.1991,129.6725,101.8198,712.1055
2026-04-27,267.3636,423.9019,216.3578,310.2324,147.1909,74.9561,224.0515,127.347,101.5717,713.3323
2026-04-28,270.4608,428.3223,212.9218,310.0533,149.545,77.8474,226.4875,127.347,100.6984,709.8612
2026-04-29,269.9213,423.5426,209.0064,307.8631,153.6273,78.3641,226.05,127.7662,100.5297,709.7515
2026-04-30,271.1003,406.8987,199.3377,311.8253,153.2896,78.2548,228.5357,131.6787,102.9611,716.8133
2026-05-01,279.8821,413.5443,198.219,311.0687,151.7202,78.0759,225.8909,131.3493,102.2962,718.7982
2026-05-04,276.5752,412.7261,198.2489,306.2703,152.6539,77.6884,222.918,130.0818,100.5396,716.165
2026-05-05,283.9184,410.4909,196.2712,308.0124,153.8358,77.9766,224.2603,130.5409,99.7159,721.9102
2026-05-06,287.2454,413.0653,207.5881,313.4878,147.6876,78.7217,223.3356,129.8322,107.2383,731.9443
2026-05-07,287.1754,419.8606,211.2538,304.8965,145.5918,77.9269,221.2376,129.952,107.8337,729.7001
2026-05-08,293.05,414.2228,214.9495,300.7452,143.5954,77.9169,220.0545,130.43,107.1986,735.7246
2026-05-11,292.68,411.7682,219.1845,298.6546,148.6709,78.1554,220.1638,127.59,103.9237,737.4003
2026-05-12,294.8,406.8887,220.523,303.5127,149.6145,79.5166,222.9776,130.35,105.3527,736.2831
2026-05-13,298.87,404.3343,225.5671,298.9035,150.5482,79.7451,229.1024,131.47,104.1023,740.4025
2026-05-14,298.21,408.5451,235.4656,298.565,151.75,79.9339,229.4803,132.46,104.6184,746.2475
2026-05-15,300.23,421.0081,225.0577,296.4744,157.92,80.3016,225.4136,131.45,101.9389,737.2706
2026-05-18,297.84,422.6247,222.0612,299.3813,160.49,80.6791,227.611,133.34,103.1199,736.752
2026-05-19,298.97,416.5179,220.3532,294.3739,162.55,81.3945,228.6848,134.2,101.5122,731.8446
2026-05-20,302.25,420.15,223.2099,300.6257,156.28,81.0269,228.0087,130.85,103.2886,739.3453
2026-05-21,304.99,419.09,219.2545,301.6411,155.29,80.6493,230.4049,121.34,102.7924,740.8115
2026-05-22,308.82,418.57,215.0793,305.006,154.92,80.9573,233.0,120.27,102.2168,743.724
2026-05-26,308.33,416.03,214.6099,305.3643,149.81,79.9439,230.18,118.57,102.4946,748.6613
2026-05-27,310.85,412.67,212.3525,297.9378,147.9,81.0964,231.29,118.54,103.3878,748.5316
2026-05-28,312.51,426.99,214.0006,295.3993,146.96,79.8942,230.8,118.9,102.9412,752.6609
2026-05-29,312.06,450.24,210.8942,297.9677,145.26,78.5032,225.33,115.75,101.0557,754.5361
2026-06-01,306.31,460.52,224.0988,295.2499,149.38,78.1355,223.51,114.6,102.0679,756.5908
2026-06-02,315.2,441.31,222.5606,299.6103,149.56,77.907,222.89,113.06,100.6389,757.6182
2026-06-03,310.26,427.34,214.5,299.5008,152.53,78.2548,223.24,116.89,98.6342,752.3019
2026-06-04,311.23,428.05,218.66,309.4958,152.04,76.3272,228.17,117.74,98.5846,755.1446
2026-06-05,307.34,416.67,205.1,310.9691,149.92,78.9701,232.77,118.88,98.9518,735.6548
2026-06-08,301.54,411.74,208.64,309.7148,151.75,79.0298,232.16,119.83,98.1182,737.3204
2026-06-09,290.55,403.41,208.19,311.2976,148.91,80.8182,237.0,118.88,98.5747,735.1561
2026-06-10,291.58,397.36,200.42,307.7536,150.62,83.0538,238.49,120.59,97.8602,723.5659
2026-06-11,295.63,390.34,204.87,312.0841,146.6,82.0006,238.33,120.5,99.577,735.8643
